0,1,2,3
0.0002692952402867377,0.0005001010722480714,0.00037361981230787933,0.00022876268485561013
0.00026971075567416847,0.0005016617942601442,0.00037359882844612,0.0002304967783857137
0.00027011847123503685,0.0005032586632296443,0.0003737600054591894,0.00023226600023917854
0.000270521646598354,0.0005048912717029452,0.0003741249383892864,0.00023406789114233106
0.0002709240943659097,0.0005065586883574724,0.00037470911047421396,0.00023589932243339717
0.0002713300636969507,0.0005082624265924096,0.0003755870566237718,0.0002377564087510109
0.00027174330898560584,0.0005100068519823253,0.00037714833160862327,0.00023963500279933214
0.00027216714806854725,0.0005117962718941271,0.0003805681481026113,0.0002415303752059117
0.00027260457864031196,0.0005136340041644871,0.00038485435652546585,0.00024343824770767242
0.00027305784169584513,0.0005155216786079109,0.0003894451365340501,0.0002453541092108935
0.00027352801407687366,0.0005174540565349162,0.0003943579504266381,0.000247273565037176
0.000274014804745093,0.0005194267141632736,0.00039956989348866045,0.00024919232237152755
0.00027452255017124116,0.0005214360426180065,0.00040507540688849986,0.0002511063066776842
0.00027505564503371716,0.0005234764539636672,0.00041087798308581114,0.0002530111523810774
0.0002756192407105118,0.0005255438154563308,0.0004169833555351943,0.00025490293046459556
0.0002762179065030068,0.0005276330630294979,0.0004233881481923163,0.00025677779922261834
0.0002768550766631961,0.0005297372117638588,0.00043007064959965646,0.0002586319751571864
0.00027753348695114255,0.0005318480543792248,0.0004369785310700536,0.00026046199491247535
0.0002782540104817599,0.0005339578492566943,0.00044402104686014354,0.0002622647152747959
0.0002790147846098989,0.0005360596696846187,0.0004510701692197472,0.00026403742958791554
0.0002798129280563444,0.0005381476366892457,0.0004579717933665961,0.00026577801327221096
0.0002806442207656801,0.0005402170354500413,0.00046456558629870415,0.0002674846618901938
0.000281504268059507,0.0005422644899226725,0.00047072130837477744,0.0002691560657694936
0.00028238928643986583,0.0005442869733087718,0.0004763695178553462,0.0002707914973143488
0.0002832965983543545,0.0005462816334329545,0.00048149432404898107,0.0002723907236941159
0.00028422498144209385,0.0005482462584041059,0.00048609304940328,0.00027395368670113385
0.0002851738827303052,0.0005501759587787092,0.0004900913336314261,0.0002754809975158423
0.0002861432440113276,0.0005520711420103908,0.0004933599848300219,0.000276973529253155
0.00028713291976600885,0.0005539337289519608,0.0004958763020113111,0.0002784324751701206
0.00028814258985221386,0.0005557594704441726,0.0004978125798515975,0.0002798589994199574
0.00028917138115502894,0.000557541090529412,0.0004994120099581778,0.00028125435346737504
0.00029021844966337085,0.0005592707893811166,0.0005007765721529722,0.00028261987608857453
0.0002912831259891391,0.0005609418731182814,0.0005019272211939096,0.0002839568769559264
0.00029236453701741993,0.0005625490448437631,0.0005028651212342083,0.00028526660753414035
0.00029346125666052103,0.0005640885792672634,0.0005035903304815292,0.0002865506103262305
0.0002945722662843764,0.0005655591958202422,0.0005041059921495616,0.0002878101950045675
0.00029569616890512407,0.0005669606034643948,0.0005044182762503624,0.00028904678765684366
0.0002968334301840514,0.0005682917544618249,0.0005045384168624878,0.00029026172705926
