0,1,2,3
4.6287503209896386e-05,6.492107058875263e-05,5.56181330466643e-05,4.370337046566419e-05
4.680017082137056e-05,6.552175909746438e-05,5.615676855086349e-05,4.414622890180908e-05
4.73094878543634e-05,6.612795550609007e-05,5.667062214342877e-05,4.458549665287137e-05
4.7802594053791836e-05,6.673551979474723e-05,5.716827217838727e-05,4.5020427933195606e-05
4.827034717891365e-05,6.734825001331046e-05,5.765119567513466e-05,4.545086630969308e-05
4.870878183282912e-05,6.79687800584361e-05,5.813972165924497e-05,4.58769645774737e-05
4.9119993491331115e-05,6.859830318717286e-05,5.8643603551900014e-05,4.6298526285681874e-05
4.95086787850596e-05,6.923644832568243e-05,5.916540612815879e-05,4.671492933994159e-05
4.9882655730471015e-05,6.988207314861938e-05,5.9705544117605314e-05,4.7126657591434196e-05
5.0249982450623065e-05,7.053700392134488e-05,6.026562914485112e-05,4.7534678742522374e-05
5.061484989710152e-05,7.120572990970686e-05,6.0846814449178055e-05,4.793978951056488e-05
5.098009205539711e-05,7.189148163888603e-05,6.144701183075085e-05,4.834253923036158e-05
5.1347171392990276e-05,7.25958016118966e-05,6.206466059666127e-05,4.8743109800852835e-05
5.17178195877932e-05,7.332000677706674e-05,6.270178710110486e-05,4.9142057832796127e-05
5.209519076743163e-05,7.406401709886268e-05,6.335490616038442e-05,4.953993629897013e-05
5.248190791462548e-05,7.482663204427809e-05,6.401126302080229e-05,4.993747279513627e-05
5.287760723149404e-05,7.560586527688429e-05,6.464917532866821e-05,5.033543493482284e-05
5.3280302381608635e-05,7.639920659130439e-05,6.525904609588906e-05,5.073417196399532e-05
5.368666097638197e-05,7.720299618085846e-05,6.583757203770801e-05,5.113368388265371e-05
5.409247023635544e-05,7.801250467309728e-05,6.638433114858344e-05,5.15328865731135e-05
5.4495478252647445e-05,7.88223696872592e-05,6.690374721074477e-05,5.1930379413533956e-05
5.48949719814118e-05,7.962717063492164e-05,6.740132812410593e-05,5.2325540309539065e-05
5.529257032321766e-05,8.042369881877676e-05,6.788235623389482e-05,5.2718409278895706e-05
5.5690838053124025e-05,8.12098296592012e-05,6.835936073912308e-05,5.310886990628205e-05
5.609128493233584e-05,8.198416617233306e-05,6.884298636578023e-05,5.3497082262765616e-05
